qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g17263.t1	tr|A0AAV2LWJ8|A0AAV2LWJ8_KNICA	35.065	77	142	130	82	3.31e-14	74.3	tr|A0AAV2LWJ8|A0AAV2LWJ8_KNICA Uncharacterized protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS32828 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	53.086	81	142	382	57	8.89e-16	82.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	4.53e-15	80.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	4.53e-15	80.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	4.53e-15	80.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	1.23e-14	79.3	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	1.23e-14	79.3	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	1.32e-14	79.3	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	53.846	78	142	382	57	1.64e-14	79.0	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	1.70e-14	79.0	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.852	81	142	382	57	1.70e-14	79.0	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.617	81	142	382	57	2.23e-14	78.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.617	81	142	382	57	2.56e-14	78.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.617	81	142	382	57	3.67e-14	78.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.000	86	142	382	57	4.52e-14	77.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.617	81	142	382	57	4.89e-14	77.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	49.383	81	142	382	57	9.51e-14	77.0	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	51.282	78	142	382	57	1.18e-13	76.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	49.383	81	142	382	57	1.23e-13	76.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.617	81	142	382	57	1.32e-13	76.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	3.28e-13	75.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.633	79	142	382	57	3.55e-13	75.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	49.383	81	142	382	57	4.28e-13	75.1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	49.383	81	142	382	57	4.28e-13	75.1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	4.54e-13	75.1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	4.54e-13	75.1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	6.68e-13	74.7	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	7.30e-13	74.3	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	8.64e-13	74.3	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.41e-12	73.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.41e-12	73.6	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	50.602	83	142	382	57	1.88e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.96e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.96e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.96e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.96e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.837	86	142	382	57	1.96e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	2.29e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	2.46e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	2.46e-12	73.2	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.148	81	142	382	57	2.77e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.718	78	142	382	57	3.05e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.914	81	142	382	57	3.17e-12	72.8	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.810	84	142	382	57	3.47e-12	72.4	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	47.674	86	142	382	57	4.18e-12	72.4	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	48.101	79	142	382	57	6.26e-12	72.0	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF	46.835	79	142	382	57	1.01e-09	65.5	tr|A0AAD8FJE1|A0AAD8FJE1_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_005355 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	22.093	86	142	363	96	1.51e-15	81.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	22.093	86	142	363	96	1.85e-15	81.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	22.353	85	142	363	96	3.59e-15	80.9	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	24.113	141	142	363	96	3.90e-15	80.9	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.176	85	142	363	96	5.76e-15	80.1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.253	79	142	363	96	7.48e-15	80.1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.176	85	142	363	96	1.42e-14	79.3	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.429	84	142	363	96	1.51e-14	79.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.253	79	142	363	96	1.62e-14	79.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	18.987	79	142	363	96	1.79e-14	79.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.429	84	142	363	96	1.84e-14	79.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	18.987	79	142	363	96	2.18e-14	78.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.000	85	142	363	96	2.27e-14	78.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.588	136	142	363	96	2.70e-14	78.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.000	85	142	363	96	2.78e-14	78.2	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.253	79	142	363	96	4.27e-14	77.8	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.238	84	142	363	96	4.40e-14	77.8	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.000	85	142	363	96	4.91e-14	77.8	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.238	84	142	363	96	5.37e-14	77.4	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	17.949	78	142	363	96	9.12e-14	77.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.930	86	142	363	96	1.14e-13	76.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	19.231	78	142	363	96	3.23e-13	75.5	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	18.987	79	142	363	96	4.53e-13	75.1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	18.987	79	142	363	96	5.53e-13	74.7	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.176	85	142	363	96	5.59e-13	74.7	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	18.987	79	142	363	96	7.02e-13	74.3	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	19.231	78	142	363	96	8.48e-13	74.3	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.429	84	142	363	96	8.82e-13	74.3	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	19.231	78	142	363	96	1.03e-12	73.9	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	21.429	84	142	363	96	1.08e-12	73.9	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	20.238	84	142	363	96	1.35e-12	73.6	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	19.231	78	142	363	96	2.71e-12	72.8	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	17.949	78	142	363	96	4.31e-12	72.4	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE	17.949	78	142	363	96	5.25e-12	72.0	tr|A0ABD1IPW5|A0ABD1IPW5_9TELE Uncharacterized protein OS=Coilia grayii OX=363190 GN=ACEWY4_026555 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	35.294	85	142	252	61	1.77e-15	80.1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	32.927	82	142	252	61	5.95e-15	79.0	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	33.333	108	142	252	61	9.78e-14	75.5	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	33.962	106	142	252	61	5.41e-13	73.6	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	32.530	83	142	252	61	6.38e-13	73.6	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	34.177	79	142	252	61	1.34e-11	69.7	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17263.t1	tr|A0A8K9Y075|A0A8K9Y075_ONCMY	31.884	69	142	252	61	2.04e-06	55.8	tr|A0A8K9Y075|A0A8K9Y075_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss OX=8022 PE=4 SV=1	TrEMBL
g17264.t1	tr|A0A4C1YVY0|A0A4C1YVY0_EUMVA	66.225	151	179	184	84	6.93e-50	168	tr|A0A4C1YVY0|A0A4C1YVY0_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_100095_1 PE=4 SV=1	TrEMBL
