qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle
g22977.t1	sp|O95881|TXD12_HUMAN	53.285	137	161	172	83	2.01e-36	130.0	sp|O95881|TXD12_HUMAN Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1
g22977.t1	sp|Q5E936|TXD12_BOVIN	53.435	131	161	172	81	8.55e-36	128.0	sp|Q5E936|TXD12_BOVIN Thioredoxin domain-containing protein 12 OS=Bos taurus OX=9913 GN=TXNDC12 PE=2 SV=1
g22977.t1	sp|Q9CQU0|TXD12_MOUSE	53.846	130	161	170	81	1.2500000000000002e-35	128.0	sp|Q9CQU0|TXD12_MOUSE Thioredoxin domain-containing protein 12 OS=Mus musculus OX=10090 GN=Txndc12 PE=1 SV=1
g22977.t1	sp|Q498E0|TXD12_RAT	54.331	127	161	170	79	6.360000000000001e-35	126.0	sp|Q498E0|TXD12_RAT Thioredoxin domain-containing protein 12 OS=Rattus norvegicus OX=10116 GN=Txndc12 PE=2 SV=2
g22982.t1	tr|A0A4P9W8Z3|A0A4P9W8Z3_9FUNG	40.113	177	179	186	89	8.81e-35	127.0	tr|A0A4P9W8Z3|A0A4P9W8Z3_9FUNG Glutathione synthase OS=Blyttiomyces helicus OX=388810 GN=BDK51DRAFT_24604 PE=4 SV=1
g22982.t1	tr|A0A8H7BK43|A0A8H7BK43_9FUNG	43.195	169	179	481	88	1.9099999999999999e-34	133.0	tr|A0A8H7BK43|A0A8H7BK43_9FUNG Glutathione synthetase OS=Apophysomyces ossiformis OX=679940 GN=EC973_001179 PE=3 SV=1
g22982.t1	tr|A0ABR2WYX4|A0ABR2WYX4_9FUNG	42.945	163	179	487	85	2.28e-34	132.0	tr|A0ABR2WYX4|A0ABR2WYX4_9FUNG Glutathione synthetase OS=Basidiobolus ranarum OX=34480 GN=GSH2 PE=3 SV=1
g22982.t1	tr|M7XGD3|M7XGD3_RHOT1	44.737	152	179	527	81	4.65e-34	132.0	tr|M7XGD3|M7XGD3_RHOT1 Glutathione synthetase OS=Rhodotorula toruloides (strain NP11) OX=1130832 GN=RHTO_07794 PE=3 SV=1
g22982.t1	tr|A0A261Y5N8|A0A261Y5N8_9FUNG	46.98	149	179	1090	78	4.71e-34	134.0	tr|A0A261Y5N8|A0A261Y5N8_9FUNG glutathione synthase OS=Bifiguratus adelaidae OX=1938954 GN=BZG36_01294 PE=3 SV=1
g22990.t1	sp|Q9EPX2|PPN_MOUSE	43.363	113	142	1280	79	1.32e-18	88.2	sp|Q9EPX2|PPN_MOUSE Papilin OS=Mus musculus OX=10090 GN=Papln PE=2 SV=2
g22990.t1	sp|Q6ZMP0|THSD4_HUMAN	44.348	115	142	1018	78	3.55e-18	87.0	sp|Q6ZMP0|THSD4_HUMAN Thrombospondin type-1 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=THSD4 PE=1 SV=2
g22990.t1	sp|O95428|PPN_HUMAN	42.478	113	142	1278	79	9.25e-18	85.9	sp|O95428|PPN_HUMAN Papilin OS=Homo sapiens OX=9606 GN=PAPLN PE=1 SV=4
g22990.t1	sp|Q868Z9|PPN_DROME	44.34	106	142	2898	74	1.09e-17	85.9	sp|Q868Z9|PPN_DROME Papilin OS=Drosophila melanogaster OX=7227 GN=Ppn PE=1 SV=2
g22995.t1	sp|Q9VQB7|EOGT_DROME	60.28	428	453	520	94	0.0	560.0	sp|Q9VQB7|EOGT_DROME EGF domain-specific O-linked N-acetylglucosamine transferase OS=Drosophila melanogaster OX=7227 GN=Eogt PE=1 SV=1
g22995.t1	sp|Q5NDL2|EOGT_HUMAN	53.066	424	453	527	93	4.99e-159	466.0	sp|Q5NDL2|EOGT_HUMAN EGF domain-specific O-linked N-acetylglucosamine transferase OS=Homo sapiens OX=9606 GN=EOGT PE=1 SV=1
g22995.t1	sp|Q5NDL9|EOGT_CANLF	53.302	424	453	527	93	1.71e-158	465.0	sp|Q5NDL9|EOGT_CANLF EGF domain-specific O-linked N-acetylglucosamine transferase OS=Canis lupus familiaris OX=9615 GN=EOGT PE=2 SV=1
g22995.t1	sp|Q5NDL1|EOGT_PANTR	52.83	424	453	527	93	3.69e-158	464.0	sp|Q5NDL1|EOGT_PANTR EGF domain-specific O-linked N-acetylglucosamine transferase OS=Pan troglodytes OX=9598 GN=EOGT PE=2 SV=1
g22995.t1	sp|Q8BYW9|EOGT_MOUSE	52.123	424	453	527	93	2.87e-156	459.0	sp|Q8BYW9|EOGT_MOUSE EGF domain-specific O-linked N-acetylglucosamine transferase OS=Mus musculus OX=10090 GN=Eogt PE=1 SV=1
g22997.t2	sp|P36362|CHIT_MANSE	75.746	536	575	554	91	0.0	846.0	sp|P36362|CHIT_MANSE Endochitinase OS=Manduca sexta OX=7130 PE=2 SV=1
g22997.t2	sp|Q6RY07|CHIA_RAT	37.201	543	575	473	93	1.39e-105	332.0	sp|Q6RY07|CHIA_RAT Acidic mammalian chitinase OS=Rattus norvegicus OX=10116 GN=Chia PE=2 SV=1
g22997.t2	sp|Q95M17|CHIA_BOVIN	35.978	542	575	472	93	1.4300000000000002e-103	327.0	sp|Q95M17|CHIA_BOVIN Acidic mammalian chitinase OS=Bos taurus OX=9913 GN=CHIA PE=1 SV=1
g22997.t2	sp|Q9BZP6|CHIA_HUMAN	37.269	542	575	476	93	2.74e-103	326.0	sp|Q9BZP6|CHIA_HUMAN Acidic mammalian chitinase OS=Homo sapiens OX=9606 GN=CHIA PE=1 SV=1
g22997.t2	sp|Q91XA9|CHIA_MOUSE	36.52	523	575	473	90	1.98e-102	324.0	sp|Q91XA9|CHIA_MOUSE Acidic mammalian chitinase OS=Mus musculus OX=10090 GN=Chia PE=1 SV=2
g22998.t1	tr|A0A9N8WF83|A0A9N8WF83_9GLOM	42.254	71	95	196	75	2.36e-07	53.1	tr|A0A9N8WF83|A0A9N8WF83_9GLOM 6557_t:CDS:1 OS=Funneliformis caledonium OX=1117310 GN=FCALED_LOCUS2729 PE=4 SV=1
g23003.t1	sp|Q8IPZ3|RT4I1_DROME	30.636	173	184	413	94	8.56e-26	108.0	sp|Q8IPZ3|RT4I1_DROME NAD(P)H oxidoreductase RTN4IP1, mitochondrial OS=Drosophila melanogaster OX=7227 GN=Rtn4ip1 PE=2 SV=1
g23003.t1	sp|Q8WWV3|RT4I1_HUMAN	30.769	169	184	396	90	9.21e-17	84.0	sp|Q8WWV3|RT4I1_HUMAN NAD(P)H oxidoreductase RTN4IP1, mitochondrial OS=Homo sapiens OX=9606 GN=RTN4IP1 PE=1 SV=2
g23003.t1	sp|Q924D0|RT4I1_MOUSE	31.953	169	184	396	90	1.92e-16	83.2	sp|Q924D0|RT4I1_MOUSE NAD(P)H oxidoreductase RTN4IP1, mitochondrial OS=Mus musculus OX=10090 GN=Rtn4ip1 PE=1 SV=2
g23011.t1	sp|Q5PQA4|NB5R2_XENLA	60.067	298	319	296	93	1.72e-130	380.0	sp|Q5PQA4|NB5R2_XENLA NADH-cytochrome b5 reductase 2 OS=Xenopus laevis OX=8355 GN=cyb5r2 PE=2 SV=1
g23011.t1	sp|Q5BJ68|NB5R2_XENTR	57.843	306	319	304	96	2.0000000000000002e-129	377.0	sp|Q5BJ68|NB5R2_XENTR NADH-cytochrome b5 reductase 2 OS=Xenopus tropicalis OX=8364 GN=cyb5r2 PE=2 SV=1
g23011.t1	sp|Q3KNK3|NB5R2_MOUSE	60.806	273	319	276	85	4.670000000000001e-124	363.0	sp|Q3KNK3|NB5R2_MOUSE NADH-cytochrome b5 reductase 2 OS=Mus musculus OX=10090 GN=Cyb5r2 PE=2 SV=2
g23011.t1	sp|Q6BCY4|NB5R2_HUMAN	60.219	274	319	276	86	7.2300000000000005e-124	362.0	sp|Q6BCY4|NB5R2_HUMAN NADH-cytochrome b5 reductase 2 OS=Homo sapiens OX=9606 GN=CYB5R2 PE=1 SV=1
g23011.t1	sp|Q6AY12|NB5R2_RAT	60.806	273	319	276	85	1.87e-123	361.0	sp|Q6AY12|NB5R2_RAT NADH-cytochrome b5 reductase 2 OS=Rattus norvegicus OX=10116 GN=Cyb5r2 PE=2 SV=1
g23012.t1	sp|Q9VT04|PATH_DROME	38.444	437	870	471	86	1.0000000000000001e-88	296.0	sp|Q9VT04|PATH_DROME Proton-coupled amino acid transporter-like protein pathetic OS=Drosophila melanogaster OX=7227 GN=path PE=1 SV=1
g23012.t1	sp|Q9VT04|PATH_DROME	40.823	316	870	471	86	2.5e-68	241.0	sp|Q9VT04|PATH_DROME Proton-coupled amino acid transporter-like protein pathetic OS=Drosophila melanogaster OX=7227 GN=path PE=1 SV=1
g23012.t1	sp|Q9W056|S36A_DROME	34.491	432	870	451	90	3e-75	259.0	sp|Q9W056|S36A_DROME Proton-coupled amino acid transporter-like protein acs OS=Drosophila melanogaster OX=7227 GN=acs PE=2 SV=1
g23012.t1	sp|Q9W056|S36A_DROME	38.028	355	870	451	90	4.45e-69	243.0	sp|Q9W056|S36A_DROME Proton-coupled amino acid transporter-like protein acs OS=Drosophila melanogaster OX=7227 GN=acs PE=2 SV=1
g23012.t1	sp|Q4KL91|S36A4_XENLA	31.068	515	870	522	98	2.07e-63	229.0	sp|Q4KL91|S36A4_XENLA Neutral amino acid uniporter 4 OS=Xenopus laevis OX=8355 GN=slc36a4 PE=2 SV=1
g23012.t1	sp|Q4KL91|S36A4_XENLA	31.633	392	870	522	98	5.51e-46	180.0	sp|Q4KL91|S36A4_XENLA Neutral amino acid uniporter 4 OS=Xenopus laevis OX=8355 GN=slc36a4 PE=2 SV=1
g23012.t1	sp|Q495M3|S36A2_HUMAN	31.702	429	870	483	86	1.2600000000000001e-59	218.0	sp|Q495M3|S36A2_HUMAN Proton-coupled amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC36A2 PE=1 SV=1
g23012.t1	sp|Q495M3|S36A2_HUMAN	31.412	347	870	483	86	2.9e-45	177.0	sp|Q495M3|S36A2_HUMAN Proton-coupled amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC36A2 PE=1 SV=1
g23012.t1	sp|Q6YBV0|S36A4_HUMAN	32.143	448	870	504	89	7.0100000000000005e-59	216.0	sp|Q6YBV0|S36A4_HUMAN Neutral amino acid uniporter 4 OS=Homo sapiens OX=9606 GN=SLC36A4 PE=1 SV=1
g23012.t1	sp|Q6YBV0|S36A4_HUMAN	32.54	378	870	504	89	7.21e-46	179.0	sp|Q6YBV0|S36A4_HUMAN Neutral amino acid uniporter 4 OS=Homo sapiens OX=9606 GN=SLC36A4 PE=1 SV=1
g23013.t1	sp|Q9BI23|YELL_DROER	63.659	399	539	541	73	0.0	548.0	sp|Q9BI23|YELL_DROER Protein yellow OS=Drosophila erecta OX=7220 GN=y PE=3 SV=1
g23013.t1	sp|Q9BI18|YELL_DROPS	61.707	410	539	560	75	0.0	546.0	sp|Q9BI18|YELL_DROPS Protein yellow OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=y PE=3 SV=2
g23013.t1	sp|O02437|YELL_DROSU	62.01	408	539	568	75	0.0	545.0	sp|O02437|YELL_DROSU Protein yellow OS=Drosophila subobscura OX=7241 GN=y PE=3 SV=1
g23013.t1	sp|Q9GP71|YELL_DROMD	62.01	408	539	568	75	0.0	545.0	sp|Q9GP71|YELL_DROMD Protein yellow OS=Drosophila madeirensis OX=30013 GN=y PE=3 SV=1
g23013.t1	sp|Q9GP81|YELL_DROGU	62.347	409	539	568	75	0.0	543.0	sp|Q9GP81|YELL_DROGU Protein yellow OS=Drosophila guanche OX=7266 GN=y PE=3 SV=1
g23015.t1	sp|Q299G2|CYFIP_DROPS	70.419	453	453	1291	99	0.0	696.0	sp|Q299G2|CYFIP_DROPS Cytoplasmic FMR1-interacting protein OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=Cyfip PE=3 SV=1
g23015.t1	sp|Q9VF87|CYFIP_DROME	70.419	453	453	1291	99	0.0	694.0	sp|Q9VF87|CYFIP_DROME Cytoplasmic FMR1-interacting protein OS=Drosophila melanogaster OX=7227 GN=Cyfip PE=1 SV=1
g23015.t1	sp|Q6GQD1|CYFP2_XENLA	58.889	450	453	1253	99	0.0	574.0	sp|Q6GQD1|CYFP2_XENLA Cytoplasmic FMR1-interacting protein 2 OS=Xenopus laevis OX=8355 GN=cyfip2 PE=2 SV=1
g23015.t1	sp|Q5SQX6|CYFP2_MOUSE	58.667	450	453	1253	99	0.0	574.0	sp|Q5SQX6|CYFP2_MOUSE Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus OX=10090 GN=Cyfip2 PE=1 SV=2
g23015.t1	sp|Q96F07|CYFP2_HUMAN	58.667	450	453	1278	99	0.0	573.0	sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2
g23016.t1	tr|A0ACE2GEA3|A0ACE2GEA3_MONSE	30.012	2599	2856	3590	90	1.06e-14	89.7	tr|A0ACE2GEA3|A0ACE2GEA3_MONSE Uncharacterized protein OS=Monosporozyma servazzii OX=27293 GN=MOSE0_N03356 PE=4 SV=1
g23016.t1	tr|A0ACE2GEA3|A0ACE2GEA3_MONSE	30.3	1967	2856	3590	90	9.79e-11	76.6	tr|A0ACE2GEA3|A0ACE2GEA3_MONSE Uncharacterized protein OS=Monosporozyma servazzii OX=27293 GN=MOSE0_N03356 PE=4 SV=1
g23017.t1	sp|Q27U48|TBB1_GLOMM	79.206	428	457	447	94	0.0	726.0	sp|Q27U48|TBB1_GLOMM Tubulin beta-1 chain OS=Glossina morsitans morsitans OX=37546 PE=2 SV=1
g23017.t1	sp|Q24560|TBB1_DROME	79.206	428	457	447	94	0.0	726.0	sp|Q24560|TBB1_DROME Tubulin beta-1 chain OS=Drosophila melanogaster OX=7227 GN=betaTub56D PE=1 SV=2
g23017.t1	sp|Q91240|TBB_PSEAM	79.206	428	457	445	94	0.0	726.0	sp|Q91240|TBB_PSEAM Tubulin beta chain OS=Pseudopleuronectes americanus OX=8265 PE=2 SV=1
g23017.t1	tr|A0A0L0SXB3|A0A0L0SXB3_ALLM3	75.955	445	457	446	97	0.0	725.0	tr|A0A0L0SXB3|A0A0L0SXB3_ALLM3 Tubulin beta chain OS=Allomyces macrogynus (strain ATCC 38327) OX=578462 GN=AMAG_11442 PE=3 SV=1
g23017.t1	sp|O44388|TBB_TRITR	79.302	430	457	444	94	0.0	725.0	sp|O44388|TBB_TRITR Tubulin beta chain OS=Trichuris trichiura OX=36087 PE=3 SV=1
g23024.t1	sp|Q8BX57|PXK_MOUSE	40.249	482	550	582	87	3.12e-112	352.0	sp|Q8BX57|PXK_MOUSE PX domain-containing protein kinase-like protein OS=Mus musculus OX=10090 GN=Pxk PE=1 SV=2
g23024.t1	sp|Q7Z7A4|PXK_HUMAN	40.456	482	550	578	87	3.4100000000000005e-110	347.0	sp|Q7Z7A4|PXK_HUMAN PX domain-containing protein kinase-like protein OS=Homo sapiens OX=9606 GN=PXK PE=1 SV=1
g23024.t1	sp|Q4FZZ1|PXK_RAT	36.915	577	550	580	100	3.1699999999999996e-104	331.0	sp|Q4FZZ1|PXK_RAT PX domain-containing protein kinase-like protein OS=Rattus norvegicus OX=10116 GN=Pxk PE=2 SV=1
g23028.t1	sp|P16568|BICD_DROME	48.958	768	732	782	99	0.0	628.0	sp|P16568|BICD_DROME Protein bicaudal D OS=Drosophila melanogaster OX=7227 GN=BicD PE=1 SV=2
g23028.t1	sp|Q8TD16|BICD2_HUMAN	38.614	808	732	824	98	2.03e-135	426.0	sp|Q8TD16|BICD2_HUMAN Protein bicaudal D homolog 2 OS=Homo sapiens OX=9606 GN=BICD2 PE=1 SV=1
g23028.t1	sp|Q921C5|BICD2_MOUSE	39.255	805	732	820	98	1.91e-133	421.0	sp|Q921C5|BICD2_MOUSE Protein bicaudal D homolog 2 OS=Mus musculus OX=10090 GN=Bicd2 PE=1 SV=1
g23028.t1	sp|Q96G01|BICD1_HUMAN	36.7	812	732	975	97	2.89e-123	398.0	sp|Q96G01|BICD1_HUMAN Protein bicaudal D homolog 1 OS=Homo sapiens OX=9606 GN=BICD1 PE=1 SV=3
g23031.t1	tr|A0A8H7VQP5|A0A8H7VQP5_9FUNG	30.706	609	648	658	88	5.1499999999999995e-55	206.0	tr|A0A8H7VQP5|A0A8H7VQP5_9FUNG PiggyBac transposable element-derived protein domain-containing protein OS=Circinella minor OX=1195481 GN=INT45_000829 PE=4 SV=1
g23031.t1	tr|A0A8H7VHI4|A0A8H7VHI4_9FUNG	30.542	609	648	641	88	3.57e-53	200.0	tr|A0A8H7VHI4|A0A8H7VHI4_9FUNG PiggyBac transposable element-derived protein domain-containing protein OS=Circinella minor OX=1195481 GN=INT45_011507 PE=4 SV=1
g23031.t1	tr|A0A8H7RV42|A0A8H7RV42_9FUNG	32.653	490	648	477	71	8.74e-53	195.0	tr|A0A8H7RV42|A0A8H7RV42_9FUNG PiggyBac transposable element-derived protein domain-containing protein OS=Circinella minor OX=1195481 GN=INT45_003049 PE=4 SV=1
g23032.t1	sp|Q8TCX1|DC2L1_HUMAN	30.677	251	300	351	72	1.3600000000000002e-26	114.0	sp|Q8TCX1|DC2L1_HUMAN Cytoplasmic dynein 2 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC2LI1 PE=1 SV=1
g23032.t1	tr|A0A507DHX4|A0A507DHX4_9FUNG	30.182	275	300	367	80	9.57e-26	112.0	tr|A0A507DHX4|A0A507DHX4_9FUNG Cytoplasmic dynein 2 light intermediate chain 1 OS=Synchytrium endobioticum OX=286115 GN=SeMB42_g02012 PE=3 SV=1
g23033.t1	tr|A0AB34KE36|A0AB34KE36_9PEZI	33.533	334	318	1321	95	1.09e-39	155.0	tr|A0AB34KE36|A0AB34KE36_9PEZI Polyprotein OS=Cladosporium halotolerans OX=1052096 GN=WHR41_09299 PE=4 SV=1
g23033.t1	tr|A0AB34KFW2|A0AB34KFW2_9PEZI	35.22	318	318	1279	95	1.85e-37	149.0	tr|A0AB34KFW2|A0AB34KFW2_9PEZI Polyprotein OS=Cladosporium halotolerans OX=1052096 GN=WHR41_09389 PE=4 SV=1
g23033.t1	sp|P10978|POLX_TOBAC	35.093	322	318	1328	95	1.8700000000000002e-37	149.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
g23033.t1	tr|A0ABP1CR09|A0ABP1CR09_9APHY	31.092	357	318	587	96	9.55e-35	140.0	tr|A0ABP1CR09|A0ABP1CR09_9APHY Integrase catalytic domain-containing protein OS=Somion occarium OX=3059160 GN=GFSPODELE1_LOCUS2009 PE=4 SV=1
g23033.t1	tr|A0AAD7XBT0|A0AAD7XBT0_9APHY	31.045	335	318	1361	96	1.09e-31	132.0	tr|A0AAD7XBT0|A0AAD7XBT0_9APHY Integrase catalytic domain-containing protein OS=Trametes cubensis OX=1111947 GN=ONZ51_g5747 PE=4 SV=1
g23034.t1	sp|Q9VHY5|TAF7_DROME	41.348	445	412	479	99	5.0400000000000003e-79	258.0	sp|Q9VHY5|TAF7_DROME Transcription initiation factor TFIID subunit 7 OS=Drosophila melanogaster OX=7227 GN=Taf7 PE=1 SV=1
g23040.t1	sp|Q9GKX6|GALM_PIG	43.2	250	297	342	84	7.220000000000001e-57	192.0	sp|Q9GKX6|GALM_PIG Galactose mutarotase OS=Sus scrofa OX=9823 GN=GALM PE=2 SV=1
g23040.t1	sp|Q5EA79|GALM_BOVIN	44.4	250	297	342	84	1.41e-56	192.0	sp|Q5EA79|GALM_BOVIN Galactose mutarotase OS=Bos taurus OX=9913 GN=GALM PE=2 SV=1
g23040.t1	tr|A0ACC0TQR9|A0ACC0TQR9_9AGAM	40.31	258	297	357	86	1.62e-56	192.0	tr|A0ACC0TQR9|A0ACC0TQR9_9AGAM Aldose 1-epimerase OS=Russula earlei OX=71964 GN=F5148DRAFT_990363 PE=3 SV=1
g23040.t1	sp|Q66HG4|GALM_RAT	41.573	267	297	342	89	4e-55	188.0	sp|Q66HG4|GALM_RAT Galactose mutarotase OS=Rattus norvegicus OX=10116 GN=Galm PE=1 SV=1
g23040.t1	sp|Q5R8U1|GALM_PONAB	43.254	252	297	342	85	1.23e-54	187.0	sp|Q5R8U1|GALM_PONAB Galactose mutarotase OS=Pongo abelii OX=9601 GN=GALM PE=2 SV=1
g23052.t1	sp|Q7Z6K3|PTAR1_HUMAN	31.522	184	220	402	78	1.55e-19	93.2	sp|Q7Z6K3|PTAR1_HUMAN Protein prenyltransferase alpha subunit repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PTAR1 PE=1 SV=2
g23053.t1	sp|Q5BJC2|KISHA_DANRE	83.099	71	71	72	100	4.08e-37	125.0	sp|Q5BJC2|KISHA_DANRE Protein kish-A OS=Danio rerio OX=7955 GN=tmem167a PE=3 SV=1
g23053.t1	sp|Q9CR64|KISHA_MOUSE	85.507	69	71	72	97	2.0900000000000002e-36	123.0	sp|Q9CR64|KISHA_MOUSE Protein kish-A OS=Mus musculus OX=10090 GN=Tmem167a PE=1 SV=1
g23053.t1	sp|Q5RAL1|KISHA_PONAB	84.058	69	71	72	97	6.34e-36	122.0	sp|Q5RAL1|KISHA_PONAB Protein kish-A OS=Pongo abelii OX=9601 GN=TMEM167A PE=3 SV=1
g23053.t1	sp|Q8TBQ9|KISHA_HUMAN	84.058	69	71	72	97	6.34e-36	122.0	sp|Q8TBQ9|KISHA_HUMAN Protein kish-A OS=Homo sapiens OX=9606 GN=TMEM167A PE=1 SV=1
g23053.t1	sp|Q148I3|KISHA_BOVIN	84.058	69	71	72	97	6.34e-36	122.0	sp|Q148I3|KISHA_BOVIN Protein kish-A OS=Bos taurus OX=9913 GN=TMEM167A PE=3 SV=1
g23055.t1	sp|P50904|RASA1_RAT	43.618	901	975	1038	91	0.0	760.0	sp|P50904|RASA1_RAT Ras GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Rasa1 PE=1 SV=1
g23055.t1	sp|P20936|RASA1_HUMAN	43.396	901	975	1047	91	0.0	759.0	sp|P20936|RASA1_HUMAN Ras GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RASA1 PE=1 SV=1
g23055.t1	sp|P09851|RASA1_BOVIN	43.285	901	975	1044	91	0.0	754.0	sp|P09851|RASA1_BOVIN Ras GTPase-activating protein 1 OS=Bos taurus OX=9913 GN=RASA1 PE=1 SV=1
g23056.t1	sp|Q962R2|RS17_SPOFR	97.619	126	130	133	97	9.93e-86	252.0	sp|Q962R2|RS17_SPOFR Small ribosomal subunit protein eS17 OS=Spodoptera frugiperda OX=7108 GN=RpS17 PE=2 SV=3
g23056.t1	sp|P17704|RS17_DROME	86.26	131	130	131	100	5.7e-77	230.0	sp|P17704|RS17_DROME Small ribosomal subunit protein eS17 OS=Drosophila melanogaster OX=7227 GN=RpS17 PE=1 SV=2
g23056.t1	sp|Q9U9L1|RS17_ANOGA	83.333	132	130	131	100	1.3500000000000001e-73	221.0	sp|Q9U9L1|RS17_ANOGA Small ribosomal subunit protein eS17 OS=Anopheles gambiae OX=7165 GN=RpS17 PE=2 SV=3
g23056.t1	sp|Q90YQ6|RS17_ICTPU	76.613	124	130	134	95	1.21e-65	201.0	sp|Q90YQ6|RS17_ICTPU Small ribosomal subunit protein eS17 OS=Ictalurus punctatus OX=7998 GN=rps17 PE=2 SV=3
g23056.t1	sp|G1TU13|RS17_RABIT	76.613	124	130	135	95	1.34e-65	201.0	sp|G1TU13|RS17_RABIT Small ribosomal subunit protein eS17 OS=Oryctolagus cuniculus OX=9986 GN=RPS17 PE=1 SV=1
g23057.t2	sp|Q26486|FKBP4_SPOFR	67.536	422	411	412	100	3.4100000000000004e-157	456.0	sp|Q26486|FKBP4_SPOFR 46 kDa FK506-binding nuclear protein OS=Spodoptera frugiperda OX=7108 GN=FKBP46 PE=2 SV=1
g23057.t2	sp|P54397|FKB39_DROME	36.512	430	411	357	99	1.6699999999999999e-52	186.0	sp|P54397|FKB39_DROME 39 kDa FK506-binding nuclear protein OS=Drosophila melanogaster OX=7227 GN=Fkbp39 PE=1 SV=2
g23057.t2	tr|A0A8H3XIG3|A0A8H3XIG3_GIGMA	31.382	427	411	398	99	1.43e-42	160.0	tr|A0A8H3XIG3|A0A8H3XIG3_GIGMA FK506-binding protein OS=Gigaspora margarita OX=4874 GN=F8M41_000178 PE=3 SV=1
g23059.t1	sp|D2WKD9|SDR1_AEDAE	44.488	254	313	245	81	2.44e-63	207.0	sp|D2WKD9|SDR1_AEDAE Farnesol dehydrogenase OS=Aedes aegypti OX=7159 GN=SDR-1 PE=1 SV=2
g23059.t1	sp|Q3U0B3|DHR11_MOUSE	39.13	253	313	260	79	8.38e-50	172.0	sp|Q3U0B3|DHR11_MOUSE Dehydrogenase/reductase SDR family member 11 OS=Mus musculus OX=10090 GN=Dhrs11 PE=1 SV=1
g23059.t1	sp|Q6UWP2|DHR11_HUMAN	37.945	253	313	260	79	8.060000000000001e-47	165.0	sp|Q6UWP2|DHR11_HUMAN Dehydrogenase/reductase SDR family member 11 OS=Homo sapiens OX=9606 GN=DHRS11 PE=1 SV=1
g23059.t1	sp|Q3ZBV9|DHR11_BOVIN	37.549	253	313	255	79	9.99e-46	162.0	sp|Q3ZBV9|DHR11_BOVIN Dehydrogenase/reductase SDR family member 11 OS=Bos taurus OX=9913 GN=DHRS11 PE=2 SV=1
g23059.t1	sp|Q71R50|DHR11_CHICK	39.062	256	313	255	79	4.52e-45	160.0	sp|Q71R50|DHR11_CHICK Dehydrogenase/reductase SDR family member 11 OS=Gallus gallus OX=9031 GN=DHRS11 PE=2 SV=1
g23060.t1	sp|P00821|ACYP2_MELGA	57.143	91	96	103	95	1.39e-31	113.0	sp|P00821|ACYP2_MELGA Acylphosphatase-2 OS=Meleagris gallopavo OX=9103 GN=ACYP2 PE=1 SV=2
g23060.t1	sp|P07031|ACYP2_CHICK	56.044	91	96	103	95	2.3000000000000003e-31	112.0	sp|P07031|ACYP2_CHICK Acylphosphatase-2 OS=Gallus gallus OX=9031 GN=ACYP2 PE=1 SV=2
g23060.t1	sp|P14620|ACYP2_ANAPL	57.143	91	96	103	95	2.59e-31	112.0	sp|P14620|ACYP2_ANAPL Acylphosphatase-2 OS=Anas platyrhynchos OX=8839 GN=ACYP2 PE=1 SV=2
g23060.t1	sp|P24540|ACYP1_PIG	54.255	94	96	101	98	6.2e-31	111.0	sp|P24540|ACYP1_PIG Acylphosphatase-1 OS=Sus scrofa OX=9823 GN=ACYP1 PE=1 SV=2
g23060.t1	sp|P41500|ACYP1_BOVIN	54.255	94	96	101	98	7.39e-31	111.0	sp|P41500|ACYP1_BOVIN Acylphosphatase-1 OS=Bos taurus OX=9913 GN=ACYP1 PE=1 SV=2
g23068.t1	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY	31.667	180	195	292	93	1.8e-09	63.2	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY Uncharacterized protein OS=Methanoculleus submarinus OX=204050 GN=OH143_11295 PE=4 SV=1
g23068.t1	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY	31.667	180	195	292	93	2.93e-09	62.4	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY Uncharacterized protein OS=Methanoculleus submarinus OX=204050 GN=OH143_11295 PE=4 SV=1
g23068.t1	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY	31.111	180	195	292	93	1.33e-08	60.8	tr|A0AAX3EAJ9|A0AAX3EAJ9_9EURY Uncharacterized protein OS=Methanoculleus submarinus OX=204050 GN=OH143_11295 PE=4 SV=1
