qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g12826.t1	tr|A0A8S0ZDL2|A0A8S0ZDL2_ARCPL	72.161	819	812	831	99	0.0	1233.0	Band 7 domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS4338 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0ABN8I6I9|A0ABN8I6I9_9NEOP	72.637	804	812	799	99	0.0	1214.0	SET domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS4540 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0AAV1K5B4|A0AAV1K5B4_9NEOP	70.508	807	812	798	99	0.0	1197.0	SET domain-containing protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS14534 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0A2W1C0G5|A0A2W1C0G5_HELAM	66.063	828	812	795	99	0.0	1125.0	SET domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG202121 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0ABN8I2U0|A0ABN8I2U0_9NEOP	73.04	727	812	729	89	0.0	1091.0	Band 7 domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS4540 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0ABD2BNS1|A0ABD2BNS1_VESSQ	49.46	833	812	859	98	0.0	786.0	SET domain-containing protein SmydA-8-like isoform X1 OS=Vespula squamosa OX=30214 GN=V1478_004125 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0ABD2ANA7|A0ABD2ANA7_VESMC	49.398	830	812	859	98	0.0	778.0	SET domain-containing protein SmydA-8-like isoform X1 OS=Vespula maculifrons OX=7453 GN=V1477_020150 PE=3 SV=1	TrEMBL
g12826.t1	tr|A0A834UC61|A0A834UC61_VESPE	49.277	830	812	859	98	0.0	775.0	SET domain-containing protein OS=Vespula pensylvanica OX=30213 GN=H0235_006178 PE=3 SV=1	TrEMBL
g12827.t1	sp|P29522|EF1B2_BOMMO	72.523	222	198	222	100	2.87e-94	276.0	Elongation factor 1-beta' OS=Bombyx mori OX=7091 PE=1 SV=2	Swiss-Prot
g12827.t1	sp|P12262|EF1B_ARTSA	56.459	209	198	207	100	2.65e-78	236.0	Elongation factor 1-beta OS=Artemia salina OX=85549 PE=1 SV=3	Swiss-Prot
g12827.t1	sp|P30151|EF1B_XENLA	55.947	227	198	227	100	5.12e-77	233.0	Elongation factor 1-beta OS=Xenopus laevis OX=8355 GN=eef1b PE=1 SV=3	Swiss-Prot
g12827.t1	sp|O96827|EF1B_DROME	61.883	223	198	222	100	3.7000000000000003e-72	221.0	Probable elongation factor 1-beta OS=Drosophila melanogaster OX=7227 GN=eEF1beta PE=1 SV=3	Swiss-Prot
g12827.t1	sp|A6IPG1|EF1B_RAT	54.867	226	198	225	100	2.26e-69	214.0	Elongation factor 1-beta OS=Rattus norvegicus OX=10116 GN=Eef1b2 PE=1 SV=1	Swiss-Prot
g12827.t1	sp|Q6DET9|EF1B_XENTR	53.947	228	198	228	100	2.36e-69	214.0	Elongation factor 1-beta OS=Xenopus tropicalis OX=8364 GN=eef1b PE=2 SV=3	Swiss-Prot
g12827.t1	sp|Q9YGQ1|EF1B_CHICK	55.111	225	198	225	100	2.44e-66	206.0	Elongation factor 1-beta OS=Gallus gallus OX=9031 GN=EEF1B PE=2 SV=3	Swiss-Prot
g12827.t1	sp|P29412|EF1B_PIG	53.778	225	198	225	100	4.95e-66	205.0	Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=2	Swiss-Prot
g12827.t1	sp|P24534|EF1B_HUMAN	55.111	225	198	225	100	6.36e-66	205.0	Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3	Swiss-Prot
g12827.t1	sp|P34826|EF1B_RABIT	54.222	225	198	225	100	6.43e-66	205.0	Elongation factor 1-beta OS=Oryctolagus cuniculus OX=9986 GN=EEF1B PE=1 SV=2	Swiss-Prot
g12828.t2	tr|A0A4C1XIN8|A0A4C1XIN8_EUMVA	81.576	863	879	884	97	0.0	1421.0	N-acetyltransferase eco OS=Eumeta variegata OX=151549 GN=eco PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A8S1ASJ7|A0A8S1ASJ7_ARCPL	56.674	884	879	899	96	0.0	896.0	C2H2-type domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS12124 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A2W1BMN5|A0A2W1BMN5_HELAM	56.347	898	879	906	96	0.0	892.0	C2H2-type domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG207704 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A835GG27|A0A835GG27_SPOEX	55.604	910	879	916	96	0.0	870.0	Uncharacterized protein OS=Spodoptera exigua OX=7107 GN=HW555_006501 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0ABR3H9H7|A0ABR3H9H7_LOXSC	55.107	891	879	910	96	0.0	866.0	C2H2-type domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_008991 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A9R0ER74|A0A9R0ER74_SPOFR	54.973	915	879	921	96	0.0	863.0	N-acetyltransferase eco OS=Spodoptera frugiperda OX=7108 GN=LOC118277522 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0AAD7YBS7|A0AAD7YBS7_MYTSE	56.805	889	879	901	96	0.0	860.0	C2H2-type domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_009573 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A9J7DTT4|A0A9J7DTT4_SPOLT	54.367	916	879	920	96	0.0	858.0	N-acetyltransferase eco OS=Spodoptera litura OX=69820 GN=LOC111350831 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A9P0I3L0|A0A9P0I3L0_SPOLI	54.258	916	879	968	96	0.0	858.0	Uncharacterized protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS6082 PE=3 SV=1	TrEMBL
g12828.t2	tr|A0A922CJM0|A0A922CJM0_MANSE	53.914	907	879	919	96	0.0	858.0	N-acetyltransferase ESCO2 OS=Manduca sexta OX=7130 GN=O3G_MSEX005966 PE=3 SV=1	TrEMBL
g12829.t1	sp|Q9VP76|AC78C_DROME	51.176	340	463	1718	72	4.06e-111	363.0	Adenylyl cyclase 78C OS=Drosophila melanogaster OX=7227 GN=Ac78C PE=1 SV=3	Swiss-Prot
g12829.t1	sp|P40146-2|ADCY8_RAT	39.181	342	463	1218	73	2.28e-61	219.0	Isoform 2 of Adenylate cyclase type 8 OS=Rattus norvegicus OX=10116 GN=Adcy8	Swiss-Prot
g12829.t1	sp|P40146-4|ADCY8_RAT	39.181	342	463	1152	73	3.5599999999999995e-61	219.0	Isoform 4 of Adenylate cyclase type 8 OS=Rattus norvegicus OX=10116 GN=Adcy8	Swiss-Prot
g12829.t1	sp|P40146|ADCY8_RAT	39.181	342	463	1248	73	3.75e-61	219.0	Adenylate cyclase type 8 OS=Rattus norvegicus OX=10116 GN=Adcy8 PE=1 SV=1	Swiss-Prot
g12829.t1	sp|P40146-3|ADCY8_RAT	39.181	342	463	1182	73	4.55e-61	219.0	Isoform 3 of Adenylate cyclase type 8 OS=Rattus norvegicus OX=10116 GN=Adcy8	Swiss-Prot
g12829.t1	sp|P97490|ADCY8_MOUSE	38.889	342	463	1249	73	6.29e-61	218.0	Adenylate cyclase type 8 OS=Mus musculus OX=10090 GN=Adcy8 PE=1 SV=2	Swiss-Prot
g12829.t1	sp|P40145|ADCY8_HUMAN	38.889	342	463	1251	73	7.619999999999999e-61	218.0	Adenylate cyclase type 8 OS=Homo sapiens OX=9606 GN=ADCY8 PE=1 SV=1	Swiss-Prot
g12829.t1	sp|P32870|CYA1_DROME	34.132	334	463	2248	69	1.8699999999999998e-48	182.0	Adenylate cyclase 1 OS=Drosophila melanogaster OX=7227 GN=Adcy1 PE=1 SV=2	Swiss-Prot
g12829.t1	sp|O88444|ADCY1_MOUSE	42.326	215	463	1118	46	6.47e-44	169.0	Adenylate cyclase type 1 OS=Mus musculus OX=10090 GN=Adcy1 PE=1 SV=2	Swiss-Prot
g12829.t1	sp|P19754|ADCY1_BOVIN	44.615	195	463	1134	42	1.1700000000000002e-43	168.0	Adenylate cyclase type 1 OS=Bos taurus OX=9913 GN=ADCY1 PE=1 SV=1	Swiss-Prot
g12830.t1	tr|A0A2W1BA26|A0A2W1BA26_HELAM	81.022	137	266	137	52	5.76e-70	221.0	BESS domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG213165 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A834M8U6|A0A834M8U6_RHYFE	39.896	193	266	185	63	1.67e-30	121.0	BESS domain-containing protein OS=Rhynchophorus ferrugineus OX=354439 GN=GWI33_012305 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A0T6BB68|A0A0T6BB68_9SCAR	35.242	227	266	309	74	1.54e-26	114.0	Myb/SANT-like transcription factor (Fragment) OS=Oryctes borbonicus OX=1629725 GN=AMK59_1123 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0AAU9TVF1|A0AAU9TVF1_EUPED	38.372	172	266	242	62	5.88e-20	95.9	MADF domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS6227 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0AAV6TKE8|A0AAV6TKE8_9ARAC	32.778	180	266	300	67	2.07e-19	95.5	MADF domain-containing protein OS=Oedothorax gibbosus OX=931172 GN=JTE90_015796 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A9P0NW05|A0A9P0NW05_ACAOB	34.756	164	266	280	61	5.13e-16	85.9	MADF domain-containing protein OS=Acanthoscelides obtectus OX=200917 GN=ACAOBT_LOCUS2823 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A9P0MC75|A0A9P0MC75_ACAOB	34.756	164	266	280	61	6.15e-16	85.5	MADF domain-containing protein OS=Acanthoscelides obtectus OX=200917 GN=ACAOBT_LOCUS31012 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A9P0L3H5|A0A9P0L3H5_ACAOB	34.756	164	266	280	61	6.34e-16	85.5	MADF domain-containing protein OS=Acanthoscelides obtectus OX=200917 GN=ACAOBT_LOCUS16826 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A9P0P8F8|A0A9P0P8F8_ACAOB	34.756	164	266	280	61	6.41e-16	85.5	MADF domain-containing protein OS=Acanthoscelides obtectus OX=200917 GN=ACAOBT_LOCUS8456 PE=4 SV=1	TrEMBL
g12830.t1	tr|A0A4Y2RZ37|A0A4Y2RZ37_ARAVE	34.731	167	266	221	62	3.11e-15	82.4	MADF domain-containing protein OS=Araneus ventricosus OX=182803 GN=AVEN_19190_1 PE=4 SV=1	TrEMBL
g12831.t1	sp|Q30S99|ARGB_SULDN	33.333	63	124	283	49	0.032	36.6	Acetylglutamate kinase OS=Sulfurimonas denitrificans (strain ATCC 33889 / DSM 1251) OX=326298 GN=argB PE=3 SV=1	Swiss-Prot
g12831.t1	tr|A0ACD1DWA9|A0ACD1DWA9_9BACT	36.207	58	124	397	47	7.0	37.0	MBL fold metallo-hydrolase OS=Aminirod propionatiphilus OX=3415223 GN=KIH16_00750 PE=3 SV=1	TrEMBL
g12831.t1	tr|A0AAE1PMQ1|A0AAE1PMQ1_9EUCA	37.037	81	124	117	50	7.6	35.8	Uncharacterized protein OS=Petrolisthes manimaculis OX=1843537 GN=Pmani_018424 PE=4 SV=1	TrEMBL
g12831.t1	tr|A0A4P7C3W1|A0A4P7C3W1_9GAMM	36.207	58	124	502	46	7.8	36.6	Probable cytosol aminopeptidase OS=Nitrosococcus wardiae OX=1814290 GN=pepA PE=3 SV=1	TrEMBL
g12831.t1	sp|Q3JEC8|AMPA_NITOC	31.034	58	124	501	46	9.4	29.6	Probable cytosol aminopeptidase OS=Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107) OX=323261 GN=pepA PE=3 SV=1	Swiss-Prot
g12832.t1	tr|A0A4C1X551|A0A4C1X551_EUMVA	70.37	162	140	167	87	5.45e-70	217.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_38338_1 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A7E5VWL7|A0A7E5VWL7_TRINI	52.101	119	140	252	84	1.1e-27	112.0	Uncharacterized protein LOC113497349 OS=Trichoplusia ni OX=7111 GN=LOC113497349 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0AAD8DT93|A0AAD8DT93_MYTSE	51.261	119	140	293	84	3e-27	112.0	Ig-like domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_002403 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A921ZNX6|A0A921ZNX6_MANSE	48.387	124	140	135	86	3.39e-27	107.0	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012577 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A9J7IKS2|A0A9J7IKS2_SPOLT	51.261	119	140	293	84	6.380000000000001e-27	110.0	Uncharacterized protein LOC111348314 OS=Spodoptera litura OX=69820 GN=LOC111348314 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A921ZPD7|A0A921ZPD7_MANSE	48.333	120	140	118	83	6.46e-26	103.0	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012577 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A9R0EGZ3|A0A9R0EGZ3_SPOFR	51.261	119	140	293	84	1.02e-25	107.0	Uncharacterized protein LOC118264958 isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118264958 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A8J9Y0C3|A0A8J9Y0C3_9NEOP	60.465	86	140	296	61	1.66e-25	107.0	Ig-like domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS1324 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A8S4EFV5|A0A8S4EFV5_PLUXY	55.435	92	140	409	66	3.53e-25	108.0	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS5317 PE=4 SV=1	TrEMBL
g12832.t1	tr|A0A9R0EBI5|A0A9R0EBI5_SPOFR	58.696	92	140	320	65	7.969999999999999e-25	106.0	Uncharacterized protein LOC118264958 isoform X1 OS=Spodoptera frugiperda OX=7108 GN=LOC118264958 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0AAW1UUB2|A0AAW1UUB2_9CUCU	50.453	331	441	545	73	1.23e-108	340.0	PiggyBac transposable element-derived protein domain-containing protein OS=Henosepilachna vigintioctopunctata OX=420089 GN=WA026_007573 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0ABR3IE94|A0ABR3IE94_LOXSC	50.459	327	441	611	90	2.51e-105	334.0	PiggyBac transposable element-derived protein domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_013153 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0A4C1U8K2|A0A4C1U8K2_EUMVA	48.199	361	441	419	76	1.05e-103	323.0	PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0AAU9USR7|A0AAU9USR7_EUPED	49.096	332	441	615	90	3.92e-102	326.0	PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS17297 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0A7F5RIN8|A0A7F5RIN8_AGRPL	50.0	320	441	613	88	6.22e-102	325.0	PiggyBac transposable element-derived protein 4 isoform X1 OS=Agrilus planipennis OX=224129 GN=LOC108741021 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0AAV1JU23|A0AAV1JU23_9NEOP	54.386	285	441	617	82	7.26e-98	315.0	PiggyBac transposable element-derived protein domain-containing protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS11953 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0A4C1UYC6|A0A4C1UYC6_EUMVA	52.962	287	441	328	63	3.21e-97	303.0	PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0AAV1KE55|A0AAV1KE55_9NEOP	52.189	297	441	383	66	1.28e-95	301.0	PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS3054 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0A9J7IVK5|A0A9J7IVK5_SPOLT	48.665	337	441	616	90	1.19e-93	304.0	PiggyBac transposable element-derived protein 4 OS=Spodoptera litura OX=69820 GN=LOC111355303 PE=4 SV=1	TrEMBL
g12833.t1	tr|A0AAV1M457|A0AAV1M457_9NEOP	48.148	324	441	602	89	7.88e-93	301.0	PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS19939 PE=4 SV=1	TrEMBL
g12834.t1	sp|P29787|TRY5_AEDAE	37.946	224	252	266	87	2.72e-48	163.0	Trypsin 5G1 OS=Aedes aegypti OX=7159 GN=AAEL013712 PE=2 SV=2	Swiss-Prot
g12834.t1	sp|P35035|TRY1_ANOGA	39.381	226	252	274	87	2.9499999999999995e-48	163.0	Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	Swiss-Prot
g12834.t1	sp|P29786|TRY3_AEDAE	39.556	225	252	254	87	9.86e-47	159.0	Trypsin 3A1 OS=Aedes aegypti OX=7159 GN=AAEL007818 PE=2 SV=2	Swiss-Prot
g12834.t1	sp|P29786-2|TRY3_AEDAE	39.556	225	252	252	87	9.95e-47	159.0	Isoform A of Trypsin 3A1 OS=Aedes aegypti OX=7159 GN=AAEL007818	Swiss-Prot
g12834.t1	sp|Q07943|VDP_BOMMO	36.905	252	252	264	97	1.56e-46	159.0	Vitellin-degrading protease OS=Bombyx mori OX=7091 PE=1 SV=1	Swiss-Prot
g12834.t1	sp|P35036|TRY2_ANOGA	38.496	226	252	277	87	2.75e-46	158.0	Trypsin-2 OS=Anopheles gambiae OX=7165 GN=TRYP2 PE=2 SV=2	Swiss-Prot
g12834.t1	sp|P35039|TRY5_ANOGA	38.565	223	252	274	86	1.04e-45	157.0	Trypsin-5 OS=Anopheles gambiae OX=7165 GN=TRYP5 PE=2 SV=2	Swiss-Prot
g12834.t1	sp|P35037|TRY3_ANOGA	38.053	226	252	275	87	1.08e-45	157.0	Trypsin-3 OS=Anopheles gambiae OX=7165 GN=TRYP3 PE=2 SV=5	Swiss-Prot
g12834.t1	sp|P35041|TRY7_ANOGA	35.907	259	252	267	96	3.81e-44	152.0	Trypsin-7 OS=Anopheles gambiae OX=7165 GN=TRYP7 PE=2 SV=2	Swiss-Prot
g12834.t1	sp|P39675|DERP3_DERPT	33.462	260	252	261	98	8.82e-44	151.0	Mite allergen Der p 3 OS=Dermatophagoides pteronyssinus OX=6956 GN=DERP3 PE=1 SV=1	Swiss-Prot
g12835.t1	sp|Q5SSG5|RSLAB_MOUSE	41.146	192	284	203	67	4.94e-48	162.0	Ras-like protein family member 10B OS=Mus musculus OX=10090 GN=Rasl10b PE=1 SV=1	Swiss-Prot
g12835.t1	sp|Q96S79|RSLAB_HUMAN	41.146	192	284	203	67	5.21e-48	162.0	Ras-like protein family member 10B OS=Homo sapiens OX=9606 GN=RASL10B PE=1 SV=1	Swiss-Prot
g12835.t1	sp|Q8K5A4|RSLAA_MOUSE	36.458	192	284	203	67	2.17e-38	137.0	Ras-like protein family member 10A OS=Mus musculus OX=10090 GN=Rasl10a PE=2 SV=1	Swiss-Prot
g12835.t1	sp|Q92737|RSLAA_HUMAN	35.938	192	284	203	67	3.8000000000000005e-38	136.0	Ras-like protein family member 10A OS=Homo sapiens OX=9606 GN=RASL10A PE=1 SV=1	Swiss-Prot
g12835.t1	sp|Q92737-2|RSLAA_HUMAN	34.234	111	284	115	39	1.25e-19	85.5	Isoform 2 of Ras-like protein family member 10A OS=Homo sapiens OX=9606 GN=RASL10A	Swiss-Prot
g12835.t1	sp|Q95KD9|DIRA2_MACFA	26.904	197	284	199	69	1.41e-17	82.4	GTP-binding protein Di-Ras2 OS=Macaca fascicularis OX=9541 GN=DIRAS2 PE=2 SV=1	Swiss-Prot
g12835.t1	sp|P11233|RALA_HUMAN	27.619	210	284	206	74	3.57e-17	81.3	Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1	Swiss-Prot
g12835.t1	sp|Q550Q4|RHEB_DICDI	28.774	212	284	185	74	5.4e-17	80.5	GTP-binding protein Rheb homolog OS=Dictyostelium discoideum OX=44689 GN=rheb PE=3 SV=1	Swiss-Prot
g12835.t1	sp|P63320|RALA_SAGOE	27.619	210	284	206	74	5.82e-17	80.9	Ras-related protein Ral-A OS=Saguinus oedipus OX=9490 GN=RALA PE=1 SV=1	Swiss-Prot
g12835.t1	sp|P63322|RALA_RAT	27.619	210	284	206	74	5.82e-17	80.9	Ras-related protein Ral-A OS=Rattus norvegicus OX=10116 GN=Rala PE=1 SV=1	Swiss-Prot
g12836.t1	sp|Q09575|YRD6_CAEEL	31.013	474	491	1268	90	1.3e-59	216.0	Uncharacterized protein K02A2.6 OS=Caenorhabditis elegans OX=6239 GN=K02A2.6 PE=4 SV=1	Swiss-Prot
g12836.t1	sp|P26809|POL_MLVFF	26.19	336	491	1738	60	8.06e-17	87.8	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate FB29) OX=11797 GN=pol PE=3 SV=2	Swiss-Prot
g12836.t1	sp|P10273|POL_FLV	24.309	362	491	1712	65	8.07e-16	84.7	Gag-Pol polyprotein OS=Feline leukemia virus OX=11768 GN=pol PE=3 SV=2	Swiss-Prot
g12836.t1	sp|P26808|POL_MLVFP	25.595	336	491	1738	60	9.82e-16	84.3	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate PVC-211) OX=11798 GN=pol PE=3 SV=2	Swiss-Prot
g12836.t1	sp|P26810|POL_MLVF5	25.595	336	491	1739	60	1.13e-15	84.3	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate 57) OX=11796 GN=pol PE=3 SV=2	Swiss-Prot
g12836.t1	sp|P03355|POL_MLVMS	26.426	333	491	1738	60	1.71e-15	83.6	Gag-Pol polyprotein OS=Moloney murine leukemia virus (isolate Shinnick) OX=928306 GN=gag-pol PE=1 SV=5	Swiss-Prot
g12836.t1	sp|P03360|POL_AVIRE	25.108	231	491	1152	45	3.73e-15	82.4	Gag-Pol polyprotein (Fragment) OS=Avian reticuloendotheliosis virus OX=11636 GN=pol PE=1 SV=2	Swiss-Prot
g12836.t1	sp|P07572|POL_MPMV	32.353	136	491	1771	27	4.38e-15	82.4	Gag-Pro-Pol polyprotein OS=Mason-Pfizer monkey virus OX=11855 GN=gag-pro-pol PE=1 SV=2	Swiss-Prot
g12836.t1	sp|P03356|POL_MLVAV	24.324	333	491	1734	60	8.13e-15	81.6	Gag-Pol polyprotein OS=AKV murine leukemia virus OX=11791 GN=pol PE=3 SV=3	Swiss-Prot
g12836.t1	sp|P31795|POL_MLVRK	24.85	334	491	581	61	1.03e-14	80.5	Pol polyprotein (Fragment) OS=Radiation murine leukemia virus (strain Kaplan) OX=31689 GN=pol PE=3 SV=1	Swiss-Prot
g12838.t2	tr|A0A4C1V6J2|A0A4C1V6J2_EUMVA	58.333	132	216	133	61	5.9e-42	147.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_21003_1 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0ABR3I3V1|A0ABR3I3V1_LOXSC	30.818	159	216	168	65	0.018	45.4	Uncharacterized protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_016851 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0ACC2QNU3|A0ACC2QNU3_9NEOP	27.673	159	216	160	66	0.022	45.1	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_004213 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0ACC1CZF8|A0ACC1CZF8_9NEOP	29.487	156	216	158	66	0.063	43.5	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_008038 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0A8J9V4M1|A0A8J9V4M1_9NEOP	28.0	150	216	143	66	0.17	42.4	Uncharacterized protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS2724 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0A8S3XUY3|A0A8S3XUY3_PARAO	31.0	100	216	165	42	0.27	42.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS21332 PE=4 SV=1	TrEMBL
g12838.t2	sp|Q65VI3|PURT_MANSM	30.476	105	216	393	45	0.47	35.0	Formate-dependent phosphoribosylglycinamide formyltransferase OS=Mannheimia succiniciproducens (strain KCTC 0769BP / MBEL55E) OX=221988 GN=purT PE=3 SV=2	Swiss-Prot
g12838.t2	tr|A0AAU9UFP6|A0AAU9UFP6_EUPED	25.828	151	216	143	66	0.77	40.4	Secreted protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS11885 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0A6J3BZX4|A0A6J3BZX4_GALME	31.447	159	216	165	66	0.8	40.4	Uncharacterized protein LOC116413098 OS=Galleria mellonella OX=7137 GN=LOC116413098 PE=4 SV=1	TrEMBL
g12838.t2	tr|A0AAV1KC48|A0AAV1KC48_9NEOP	67.857	28	216	168	13	0.89	40.4	Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS1772 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A4C1YVS6|A0A4C1YVS6_EUMVA	82.938	211	212	280	99	4.06e-119	348.0	Polycomb protein Sfmbt (Fragment) OS=Eumeta variegata OX=151549 GN=Sfmbt PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A8S4R0X8|A0A8S4R0X8_9NEOP	54.634	205	212	229	95	6.87e-63	204.0	Jg26392 protein OS=Pararge aegeria aegeria OX=348720 GN=jg26392 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A8J9Y1Z5|A0A8J9Y1Z5_9NEOP	59.223	206	212	777	95	2.2699999999999998e-60	211.0	MBT domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS1577 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0AAU9VFH4|A0AAU9VFH4_EUPED	58.216	213	212	783	95	5.52e-59	207.0	Polycomb protein Sfmbt-like OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22405 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A922CKT7|A0A922CKT7_MANSE	55.14	214	212	790	95	7.930000000000002e-59	207.0	Polycomb protein Sfmbt-like OS=Manduca sexta OX=7130 GN=O3G_MSEX006726 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A6J3CBK1|A0A6J3CBK1_GALME	59.024	205	212	757	95	7.99e-59	206.0	Polycomb protein Sfmbt-like isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113512421 PE=4 SV=1	TrEMBL
g12839.t1	tr|A0A6J1WF98|A0A6J1WF98_GALME	59.024	205	212	788	95	1.4900000000000001e-58	206.0	Polycomb protein Sfmbt-like isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113512421 PE=4 SV=1	TrEMBL
