qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g2560.t1	tr|A0A6J3C4S5|A0A6J3C4S5_GALME	84.365	646	643	642	100	0.0	1109	Breast cancer anti-estrogen resistance protein 3 homolog OS=Galleria mellonella OX=7137 GN=LOC113518421 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0ABR3INM8|A0ABR3INM8_LOXSC	83.771	647	643	646	100	0.0	1102	Breast cancer anti-estrogen resistance protein 3 OS=Loxostege sticticalis OX=481309 GN=ABMA27_000503 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0ACC0K2R0|A0ACC0K2R0_CHOFU	81.705	645	643	645	99	0.0	1080	Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_000845 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0ABN8L3X5|A0ABN8L3X5_CHISP	82.995	641	643	647	99	0.0	1072	SH2 domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5328 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0AAD8E1K7|A0AAD8E1K7_MYTSE	81.269	646	643	644	100	0.0	1071	Breast cancer anti-estrogen resistance protein 3 OS=Mythimna separata OX=271217 GN=PYW07_000623 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0A9J7EMP9|A0A9J7EMP9_SPOLT	81.889	646	643	643	100	0.0	1071	Breast cancer anti-estrogen resistance protein 3 OS=Spodoptera litura OX=69820 GN=LOC111361118 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0A9R0D230|A0A9R0D230_SPOFR	81.889	646	643	643	100	0.0	1071	Breast cancer anti-estrogen resistance protein 3 homolog OS=Spodoptera frugiperda OX=7108 GN=LOC118267491 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0A9P0II79|A0A9P0II79_SPOLI	81.734	646	643	643	100	0.0	1070	Breast cancer anti-estrogen resistance protein 3 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS13166 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0A835L6C4|A0A835L6C4_SPOEX	81.734	646	643	643	100	0.0	1070	Breast cancer anti-estrogen resistance protein 3 OS=Spodoptera exigua OX=7107 GN=HW555_009888 PE=4 SV=1	TrEMBL
g2560.t1	tr|A0A9P0BLD0|A0A9P0BLD0_CHRIL	81.115	646	643	644	100	0.0	1069	Breast cancer anti-estrogen resistance protein 3 OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS735 PE=4 SV=1	TrEMBL
g2561.t1	tr|A0A4C1VYG0|A0A4C1VYG0_EUMVA	56.000	50	93	100	54	1.42e-04	45.4	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_31173_1 PE=4 SV=1	TrEMBL
g2561.t1	tr|A0A2P5C3F5|A0A2P5C3F5_PARAD	34.615	52	93	138	56	1.5	35.8	RNase H type-1 domain-containing protein OS=Parasponia andersonii OX=3476 GN=PanWU01x14_186780 PE=4 SV=1	TrEMBL
g2561.t1	tr|A0ACF9B7D3|A0ACF9B7D3_MEGAB	31.579	76	93	402	81	1.6	36.2	Uncharacterized protein OS=Megaselia abdita OX=88686 GN=ACFFRR_011840 PE=4 SV=1	TrEMBL
g2561.t1	tr|A0A5B0MSP3|A0A5B0MSP3_PUCGR	34.328	67	93	262	72	5.1	34.7	ATP-dependent DNA helicase sgs1 OS=Puccinia graminis f. sp. tritici OX=56615 GN=SGS1_75 PE=4 SV=1	TrEMBL
g2561.t1	tr|A0A9X0BZI6|A0A9X0BZI6_9EURO	34.091	88	93	796	95	8.0	34.3	Heat shock protein 78 OS=Penicillium diatomitis OX=2819901 GN=N7539_002784 PE=3 SV=1	TrEMBL
g2561.t1	tr|A0A420XYN0|A0A420XYN0_9PEZI	40.476	42	93	1047	45	9.0	34.3	2-oxoglutarate dehydrogenase, mitochondrial OS=Coniochaeta pulveracea OX=177199 GN=KGD1 PE=3 SV=1	TrEMBL
g2562.t1	tr|A0A8B8CJD7|A0A8B8CJD7_CRAVI	29.091	110	163	614	63	0.074	42.4	Regulator of G-protein signaling 6-like isoform X4 OS=Crassostrea virginica OX=6565 GN=LOC111119422 PE=4 SV=1	TrEMBL
g2562.t1	tr|A0A8B8CHV1|A0A8B8CHV1_CRAVI	25.781	128	163	578	72	0.39	40.0	Regulator of G-protein signaling 6-like isoform X10 OS=Crassostrea virginica OX=6565 GN=LOC111119422 PE=4 SV=1	TrEMBL
g2562.t1	tr|A0A366S6T6|A0A366S6T6_9HYPO	30.380	79	163	370	48	0.67	39.3	Gfo/Idh/MocA-like oxidoreductase N-terminal domain-containing protein OS=Fusarium coffeatum OX=231269 GN=FIESC28_02158 PE=4 SV=1	TrEMBL
g2562.t1	tr|A0A317SH98|A0A317SH98_9PEZI	35.616	73	163	3970	44	1.0	39.3	HECT-type E3 ubiquitin transferase OS=Tuber magnatum OX=42249 GN=C7212DRAFT_213953 PE=3 SV=1	TrEMBL
g2562.t1	tr|A0A9W7DFQ2|A0A9W7DFQ2_AMBMO	34.483	87	163	428	52	3.1	37.4	Unnamed protein product OS=Ambrosiozyma monospora OX=43982 GN=Amon01_000338100 PE=4 SV=1	TrEMBL
g2562.t1	tr|A0ABN7IMJ9|A0ABN7IMJ9_9BASI	32.075	53	163	548	33	4.2	37.0	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase OS=Tilletia caries OX=13290 GN=JKIAZH3_G4939 PE=3 SV=1	TrEMBL
g2562.t1	tr|A0ABR4GNL6|A0ABR4GNL6_9EURO	33.333	78	163	328	48	4.9	36.6	D-xylose reductase [NAD(P)H] OS=Aspergillus keveii OX=714993 GN=BJX66DRAFT_350205 PE=3 SV=1	TrEMBL
g2562.t1	tr|A0A8X7N0J1|A0A8X7N0J1_9BASI	32.075	53	163	548	33	4.9	37.0	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase OS=Tilletia controversa OX=13291 GN=A4X06_0g316 PE=3 SV=1	TrEMBL
g2562.t1	tr|A0A0M8N6L6|A0A0M8N6L6_ESCWE	30.667	75	163	514	46	6.3	36.6	Translation initiation factor eIF-2B subunit alpha OS=Escovopsis weberi OX=150374 GN=ESCO_001524 PE=3 SV=1	TrEMBL
g2563.t1	tr|A0A4C1VVV4|A0A4C1VVV4_EUMVA	79.545	44	119	131	37	1.05e-12	68.2	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_31182_1 PE=4 SV=1	TrEMBL
g2563.t1	tr|A0AA38S7D3|A0AA38S7D3_9PEZI	33.333	45	119	784	35	3.7	36.2	Drebrin-like protein OS=Pleurostoma richardsiae OX=41990 GN=NKR23_g142 PE=4 SV=1	TrEMBL
g2563.t1	tr|A0ABD6BHT5|A0ABD6BHT5_9EURY	33.333	63	119	86	53	8.6	33.5	Molybdopterin cofactor biosynthesis MoaD-related C-terminal domain-containing protein OS=Haloarchaeobius amylolyticus OX=1198296 GN=ACFR99_09305 PE=4 SV=1	TrEMBL
g2564.t1	tr|A0A2K5DXN2|A0A2K5DXN2_AOTNA	38.571	70	103	348	68	0.36	38.5	Actin-related protein 2/3 complex subunit OS=Aotus nancymaae OX=37293 PE=3 SV=1	TrEMBL
g2564.t1	tr|D4DIH3|D4DIH3_TRIVH	47.059	51	103	334	50	0.51	37.7	GTPase-activating protein GYP7 OS=Trichophyton verrucosum (strain HKI 0517) OX=663202 GN=TRV_06982 PE=4 SV=1	TrEMBL
g2564.t1	tr|A0AAJ0CJG8|A0AAJ0CJG8_9HYPO	32.812	64	103	198	62	1.0	37.0	Autophagy-related protein 101 OS=Conoideocrella luteorostrata OX=1105319 GN=QQS21_009335 PE=3 SV=1	TrEMBL
g2564.t1	tr|A0ACB7P7U4|A0ACB7P7U4_9PEZI	31.707	82	103	326	66	1.2	37.0	Alpha/Beta hydrolase protein OS=Chaetomium tenue OX=1854479 GN=F5144DRAFT_649629 PE=4 SV=1	TrEMBL
g2564.t1	tr|A0A0N4X314|A0A0N4X314_HAEPC	40.385	52	103	1021	50	3.0	35.8	ARID domain-containing protein OS=Haemonchus placei OX=6290 GN=HPLM_LOCUS18748 PE=4 SV=1	TrEMBL
g2564.t1	tr|A0A507BSN8|A0A507BSN8_9FUNG	34.211	76	103	853	71	3.1	35.8	Rab-GAP TBC domain-containing protein OS=Synchytrium microbalum OX=1806994 GN=SmJEL517_g04290 PE=4 SV=1	TrEMBL
g2564.t1	tr|G9MMV8|G9MMV8_HYPVG	34.426	61	103	215	53	3.5	35.4	Autophagy-related protein 101 OS=Hypocrea virens (strain Gv29-8 / FGSC 10586) OX=413071 GN=TRIVIDRAFT_71971 PE=3 SV=1	TrEMBL
g2564.t1	tr|A0A4C1VWY6|A0A4C1VWY6_EUMVA	76.000	25	103	554	22	4.7	35.0	Zinc finger protein Elbow OS=Eumeta variegata OX=151549 GN=elB PE=3 SV=1	TrEMBL
g2564.t1	tr|A0A913ZV60|A0A913ZV60_PATMI	32.468	77	103	1302	71	7.0	34.7	RING-type domain-containing protein OS=Patiria miniata OX=46514 PE=4 SV=1	TrEMBL
g2565.t1	tr|A0A4C1VWY6|A0A4C1VWY6_EUMVA	97.025	437	437	554	100	0.0	839	Zinc finger protein Elbow OS=Eumeta variegata OX=151549 GN=elB PE=3 SV=1	TrEMBL
g2565.t1	tr|A0ABQ7QSR9|A0ABQ7QSR9_PLUXY	70.379	449	437	425	100	2.85e-172	497	C2H2-type domain-containing protein OS=Plutella xylostella OX=51655 GN=JYU34_006752 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0A8S4G8V4|A0A8S4G8V4_PLUXY	70.156	449	437	425	100	1.37e-171	495	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS13620 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0A6J1WLH5|A0A6J1WLH5_GALME	71.778	450	437	422	100	5.77e-171	493	Zinc finger protein Elbow OS=Galleria mellonella OX=7137 GN=LOC113515444 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0ABN8LCM3|A0ABN8LCM3_CHISP	73.111	450	437	420	100	1.06e-170	493	C2H2-type domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS10857 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0ACF8LL14|A0ACF8LL14_9NEOP	72.889	450	437	422	100	2.78e-170	492	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_018639 PE=4 SV=1	TrEMBL
g2565.t1	tr|A0A9P0C9Q1|A0A9P0C9Q1_9NEOP	72.889	450	437	420	100	1.61e-169	490	C2H2-type domain-containing protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS12351 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0A9J7EAX3|A0A9J7EAX3_SPOLT	72.222	450	437	419	100	3.60e-168	486	Zinc finger protein Elbow OS=Spodoptera litura OX=69820 GN=LOC111355596 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0ABD0T4Z1|A0ABD0T4Z1_LOXSC	73.497	449	437	422	100	4.36e-168	486	C2H2-type domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001119 PE=3 SV=1	TrEMBL
g2565.t1	tr|A0A922CWZ6|A0A922CWZ6_MANSE	71.938	449	437	418	100	9.80e-168	485	C2H2-type domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012596 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0A4C1UJ02|A0A4C1UJ02_EUMVA	86.137	642	647	627	99	0.0	1128	Protein scarlet OS=Eumeta variegata OX=151549 GN=st PE=3 SV=1	TrEMBL
g2566.t1	tr|A0ABR3IBL9|A0ABR3IBL9_LOXSC	77.504	649	647	677	99	0.0	1043	ABC transporter domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_013799 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0ACF8LN82|A0ACF8LN82_9NEOP	78.288	631	647	673	96	0.0	1023	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_008420 PE=4 SV=1	TrEMBL
g2566.t1	tr|A0A6J1WQY3|A0A6J1WQY3_GALME	76.101	636	647	661	97	0.0	1006	LOW QUALITY PROTEIN: protein scarlet OS=Galleria mellonella OX=7137 GN=LOC113517423 PE=3 SV=2	TrEMBL
g2566.t1	tr|A0A9P0WYI4|A0A9P0WYI4_PIEBR	76.032	630	647	661	96	0.0	997	ABC transporter domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS774 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0AAV1JT07|A0AAV1JT07_9NEOP	75.316	632	647	660	97	0.0	995	ABC transporter domain-containing protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS11607 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0A821RUG1|A0A821RUG1_9NEOP	76.282	624	647	661	96	0.0	994	ABC transporter domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS6496 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0ABM3LEL4|A0ABM3LEL4_BICAN	77.087	611	647	667	94	0.0	994	Protein scarlet-like OS=Bicyclus anynana OX=110368 GN=LOC112054633 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0A8S3XCF7|A0A8S3XCF7_PARAO	80.339	590	647	668	91	0.0	993	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS15676 PE=3 SV=1	TrEMBL
g2566.t1	tr|A0AAV1KJI0|A0AAV1KJI0_9NEOP	79.223	592	647	672	91	0.0	988	ABC transporter domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS3836 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A9J7E0X4|A0A9J7E0X4_SPOLT	81.077	687	682	687	100	0.0	1151	Protein white OS=Spodoptera litura OX=69820 GN=LOC111351908 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A8S4DBT6|A0A8S4DBT6_PLUXY	82.413	688	682	688	100	0.0	1151	Protein white OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS1664 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0ABQ7QPC4|A0ABQ7QPC4_PLUXY	82.413	688	682	688	100	0.0	1151	Protein white OS=Plutella xylostella OX=51655 GN=JYU34_007007 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A9P0IE99|A0A9P0IE99_SPOLI	81.077	687	682	687	100	0.0	1150	Protein white OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS11609 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A9P0C0N1|A0A9P0C0N1_CHRIL	80.870	690	682	690	100	0.0	1150	Protein white OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS10774 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A2H1VXR6|A0A2H1VXR6_SPOFR	81.223	687	682	687	100	0.0	1149	Protein white OS=Spodoptera frugiperda OX=7108 GN=LOC118267199 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A8B8IX02|A0A8B8IX02_VANTA	83.090	686	682	686	100	0.0	1148	Protein white OS=Vanessa tameamea OX=334116 GN=LOC113404788 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A8S0ZPP3|A0A8S0ZPP3_ARCPL	80.640	687	682	687	100	0.0	1147	Protein white OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS5690 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0ACC2QTC2|A0ACC2QTC2_9NEOP	80.932	687	682	687	100	0.0	1146	Protein white OS=Mythimna loreyi OX=667449 GN=PYW08_003629 PE=3 SV=1	TrEMBL
g2567.t1	tr|A0A977Q7Y7|A0A977Q7Y7_GRAMO	83.260	681	682	677	99	0.0	1145	Protein white OS=Grapholita molesta OX=192188 PE=2 SV=1	TrEMBL
g2568.t1	tr|A0ABQ7QPB9|A0ABQ7QPB9_PLUXY	72.019	1065	1060	1063	100	0.0	1573	phosphatidylinositol 3-kinase OS=Plutella xylostella OX=51655 GN=JYU34_007008 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A8B8IWR8|A0A8B8IWR8_VANTA	67.512	1065	1060	1056	99	0.0	1460	phosphatidylinositol 3-kinase OS=Vanessa tameamea OX=334116 GN=LOC113404786 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A194Q421|A0A194Q421_PAPXU	66.604	1063	1060	1053	100	0.0	1440	phosphatidylinositol 3-kinase OS=Papilio xuthus OX=66420 GN=RR46_02881 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0AAV1KK86|A0AAV1KK86_9NEOP	66.730	1061	1060	1052	99	0.0	1431	phosphatidylinositol 3-kinase OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS3833 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0ABM3LEN4|A0ABM3LEN4_BICAN	65.475	1063	1060	1053	99	0.0	1417	phosphatidylinositol 3-kinase OS=Bicyclus anynana OX=110368 GN=LOC112054112 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A7E5WPH3|A0A7E5WPH3_TRINI	64.794	1068	1060	1061	99	0.0	1397	phosphatidylinositol 3-kinase OS=Trichoplusia ni OX=7111 GN=LOC113504471 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A9P0C4F2|A0A9P0C4F2_CHRIL	64.607	1068	1060	1061	99	0.0	1393	phosphatidylinositol 3-kinase OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS10775 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A9P0C381|A0A9P0C381_9NEOP	64.079	1069	1060	1061	99	0.0	1389	phosphatidylinositol 3-kinase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS1712 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0A8S0ZL18|A0A8S0ZL18_ARCPL	63.679	1071	1060	1061	99	0.0	1380	phosphatidylinositol 3-kinase OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS5691 PE=3 SV=1	TrEMBL
g2568.t1	tr|A0AAD8DTW8|A0AAD8DTW8_MYTSE	63.764	1068	1060	1060	99	0.0	1379	phosphatidylinositol 3-kinase OS=Mythimna separata OX=271217 GN=PYW07_004088 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A4C1UI59|A0A4C1UI59_EUMVA	70.988	486	560	625	87	0.0	642	SAM-dependent MTase RsmB/NOP-type domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_74913_1 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A194QRF5|A0A194QRF5_PAPMA	67.797	413	560	482	74	0.0	569	Putative methyltransferase NSUN5 OS=Papilio machaon OX=76193 GN=RR48_12766 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A194Q3J2|A0A194Q3J2_PAPXU	68.780	410	560	608	73	0.0	568	Putative methyltransferase NSUN5 OS=Papilio xuthus OX=66420 GN=RR46_02884 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A835G7B8|A0A835G7B8_SPOEX	72.472	356	560	706	62	0.0	563	SAM-dependent MTase RsmB/NOP-type domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_011611 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A212F0C2|A0A212F0C2_DANPL	71.271	362	560	738	64	0.0	556	Williams-beuren syndrome critical region protein OS=Danaus plexippus plexippus OX=278856 GN=KGM_200138 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A821RNP7|A0A821RNP7_9NEOP	71.105	353	560	769	63	0.0	552	SAM-dependent MTase RsmB/NOP-type domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS6490 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0ABM3MR10|A0ABM3MR10_GALME	80.583	309	560	606	55	0.0	546	28S rRNA (Cytosine-C(5))-methyltransferase OS=Galleria mellonella OX=7137 GN=LOC113513805 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0ABN8J1U7|A0ABN8J1U7_9NEOP	70.166	362	560	674	63	0.0	546	SAM-dependent MTase RsmB/NOP-type domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS16114 PE=3 SV=1	TrEMBL
g2569.t1	tr|A0A8B8IXY1|A0A8B8IXY1_VANTA	75.229	327	560	735	58	0.0	541	28S rRNA (Cytosine-C(5))-methyltransferase OS=Vanessa tameamea OX=334116 GN=Nsun5 PE=3 SV=2	TrEMBL
g2569.t1	tr|A0A8J2WFQ9|A0A8J2WFQ9_9NEOP	67.380	374	560	723	65	0.0	537	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS16096 PE=3 SV=1	TrEMBL
g2570.t1	tr|A0ABR3H9Y8|A0ABR3H9Y8_LOXSC	80.247	162	163	454	99	1.54e-88	273	MYND-type domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_009111 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0A2W1BJT4|A0A2W1BJT4_HELAM	77.778	162	163	358	99	9.76e-88	268	Zinc finger MYND domain-containing protein 10 OS=Helicoverpa armigera OX=29058 GN=HaOG212246 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0ACC2QA23|A0ACC2QA23_9NEOP	80.247	162	163	455	99	1.11e-87	271	MYND-type domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_009315 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0A6J1WC56|A0A6J1WC56_GALME	79.012	162	163	455	99	5.94e-87	269	Zinc finger MYND domain-containing protein 10 OS=Galleria mellonella OX=7137 GN=LOC113511165 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0A9R0DG19|A0A9R0DG19_SPOFR	79.012	162	163	456	99	8.83e-87	269	Zinc finger MYND domain-containing protein 10 OS=Spodoptera frugiperda OX=7108 GN=LOC118277396 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0AAU9UJ49|A0AAU9UJ49_EUPED	77.778	162	163	455	99	8.96e-87	269	MYND-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS12926 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0A9P0BUZ4|A0A9P0BUZ4_CHRIL	79.012	162	163	475	99	1.13e-86	269	Zinc finger MYND domain-containing protein 10 OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS7441 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0ABN8B6U4|A0ABN8B6U4_CHISP	79.630	162	163	452	99	1.33e-86	268	MYND-type domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS6286 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0AAD7YC03|A0AAD7YC03_MYTSE	79.630	162	163	454	99	1.55e-86	268	MYND-type domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_009445 PE=4 SV=1	TrEMBL
g2570.t1	tr|A0A9P0BW46|A0A9P0BW46_CHRIL	79.012	162	163	455	99	1.87e-86	268	MYND-type domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS7441 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A4C1SN49|A0A4C1SN49_EUMVA	81.980	1626	1660	1700	95	0.0	2543	S phase cyclin A-associated protein in the endoplasmic reticulum OS=Eumeta variegata OX=151549 GN=SCAPER PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A9R0EXT7|A0A9R0EXT7_SPOFR	56.104	1761	1660	1942	99	0.0	1518	Cytadherence high molecular weight protein 2 isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118279160 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A9R0DVZ9|A0A9R0DVZ9_SPOFR	56.104	1761	1660	1949	99	0.0	1516	Cytadherence high molecular weight protein 2 isoform X1 OS=Spodoptera frugiperda OX=7108 GN=LOC118279160 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A835GHB9|A0A835GHB9_SPOEX	60.494	1458	1660	1526	87	0.0	1417	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_006726 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A835GHB9|A0A835GHB9_SPOEX	37.500	104	1660	1526	87	2.45e-12	82.8	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_006726 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0ABM3MDE1|A0ABM3MDE1_GALME	57.682	1458	1660	1950	79	0.0	1390	S phase cyclin A-associated protein in the endoplasmic reticulum OS=Galleria mellonella OX=7137 GN=LOC113514066 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A9P0N4Z3|A0A9P0N4Z3_SPOLI	60.797	1431	1660	1935	80	0.0	1384	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS7060 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A922CMI1|A0A922CMI1_MANSE	59.123	1436	1660	1829	92	0.0	1332	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007323 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A922CMI1|A0A922CMI1_MANSE	42.233	206	1660	1829	92	1.16e-31	146	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007323 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0ACC1CJB1|A0ACC1CJB1_9NEOP	61.010	1367	1660	1909	84	0.0	1327	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012425 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0ACC1CJB1|A0ACC1CJB1_9NEOP	40.331	181	1660	1909	84	1.85e-27	132	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012425 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A9P0FTI4|A0A9P0FTI4_CHRIL	59.761	1424	1660	1923	91	0.0	1314	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS8022 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A9P0FTI4|A0A9P0FTI4_CHRIL	36.820	239	1660	1923	91	1.66e-30	142	S phase cyclin A-associated protein in the endoplasmic reticulum N-terminal domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS8022 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A7E5W649|A0A7E5W649_TRINI	59.044	1443	1660	1919	99	0.0	1301	S phase cyclin A-associated protein in the endoplasmic reticulum OS=Trichoplusia ni OX=7111 GN=LOC113499727 PE=4 SV=1	TrEMBL
g2571.t1	tr|A0A7E5W649|A0A7E5W649_TRINI	52.129	1362	1660	1919	99	0.0	1033	S phase cyclin A-associated protein in the endoplasmic reticulum OS=Trichoplusia ni OX=7111 GN=LOC113499727 PE=4 SV=1	TrEMBL
g2572.t2	tr|A0A4C1STI3|A0A4C1STI3_EUMVA	89.027	1850	3062	1894	60	0.0	3389	Dystrophin OS=Eumeta variegata OX=151549 GN=EVAR_3963_1 PE=4 SV=1	TrEMBL
g2572.t2	tr|A0ABR3HCJ2|A0ABR3HCJ2_LOXSC	53.287	2890	3062	2758	93	0.0	2796	Calponin-homology (CH) domain-containing protein (Fragment) OS=Loxostege sticticalis OX=481309 GN=ABMA27_007698 PE=4 SV=1	TrEMBL
